Time(s),IDD(A),ISS(A),Product_OUT(V),Carry_OUT(V),AixBi(V),Product_IN(V),Carry_IN(V)
    21.256e-9,  0.000089e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.650
    21.257e-9,  0.000097e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.650
    21.258e-9,  0.000106e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.650
    21.259e-9,  0.000115e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.650
    21.260e-9,  0.000125e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.650
    21.261e-9,  0.000137e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.650
    21.262e-9,  0.000149e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.650
    21.263e-9,  0.000163e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.650
    21.264e-9,  0.000178e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.650
    21.265e-9,  0.000195e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.650
    21.266e-9,  0.000213e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.650
    21.267e-9,  0.000233e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.650
    21.268e-9,  0.000255e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.650
    21.269e-9,  0.000279e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.650
    21.270e-9,  0.000305e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.650
    21.271e-9,  0.000333e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.650
    21.272e-9,  0.000365e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.650
    21.273e-9,  0.000399e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.650
    21.274e-9,  0.000436e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.650
    21.275e-9,  0.000477e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.650
    21.276e-9,  0.000522e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.650
    21.277e-9,  0.000571e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.650
    21.278e-9,  0.000625e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.650
    21.279e-9,  0.000683e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.650
    21.280e-9,  0.000747e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.650
    21.281e-9,  0.000817e-3,  0.000000e-3,     0.000,     0.000,     0.000,     0.000,     0.650
    21.282e-9,  0.000893e-3,  0.000000e-3,     0.001,     0.000,     0.000,     0.000,     0.650
    21.283e-9,  0.000977e-3,  0.000000e-3,     0.001,     0.000,     0.000,     0.000,     0.650
    21.284e-9,  0.001067e-3,  0.000000e-3,     0.001,     0.000,     0.000,     0.000,     0.650
    21.285e-9,  0.001166e-3,  0.000000e-3,     0.001,     0.000,     0.000,     0.000,     0.650
    21.286e-9,  0.001274e-3,  0.000000e-3,     0.001,     0.000,     0.000,     0.000,     0.650
    21.287e-9,  0.001392e-3,  0.000000e-3,     0.001,     0.000,     0.000,     0.000,     0.650
    21.288e-9,  0.001520e-3,  0.000000e-3,     0.001,     0.000,     0.000,     0.000,     0.650
    21.289e-9,  0.001659e-3,  0.000000e-3,     0.001,     0.000,     0.000,     0.000,     0.650
    21.290e-9,  0.001811e-3,  0.000000e-3,     0.001,     0.000,     0.000,     0.000,     0.650
    21.291e-9,  0.001976e-3,  0.000000e-3,     0.001,     0.000,     0.000,     0.000,     0.650
    21.292e-9,  0.002156e-3,  0.000000e-3,     0.001,     0.000,     0.000,     0.000,     0.650
    21.293e-9,  0.002351e-3,  0.000000e-3,     0.002,     0.000,     0.000,     0.000,     0.650
    21.294e-9,  0.002563e-3,  0.000000e-3,     0.002,     0.000,     0.000,     0.000,     0.650
    21.295e-9,  0.002794e-3,  0.000000e-3,     0.002,     0.000,     0.000,     0.000,     0.650
    21.296e-9,  0.003044e-3,  0.000000e-3,     0.002,     0.000,     0.000,     0.000,     0.650
    21.297e-9,  0.003315e-3,  0.000000e-3,     0.002,     0.000,     0.000,     0.000,     0.650
    21.298e-9,  0.003608e-3,  0.000000e-3,     0.002,     0.000,     0.000,     0.000,     0.650
    21.299e-9,  0.003926e-3,  0.000000e-3,     0.003,     0.000,     0.000,     0.000,     0.650
    21.300e-9,  0.004270e-3,  0.000000e-3,     0.003,     0.000,     0.000,     0.000,     0.650
    21.301e-9,  0.004642e-3,  0.000000e-3,     0.003,     0.000,     0.000,     0.000,     0.650
    21.302e-9,  0.005044e-3,  0.000000e-3,     0.003,     0.000,     0.000,     0.000,     0.650
    21.303e-9,  0.005478e-3,  0.000000e-3,     0.004,     0.000,     0.000,     0.000,     0.650
    21.304e-9,  0.005945e-3,  0.000000e-3,     0.004,     0.000,     0.000,     0.000,     0.650
    21.305e-9,  0.006448e-3,  0.000000e-3,     0.005,     0.000,     0.000,     0.000,     0.650
    21.306e-9,  0.006988e-3,  0.000000e-3,     0.005,     0.000,     0.000,     0.000,     0.650
    21.307e-9,  0.007569e-3,  0.000000e-3,     0.005,     0.000,     0.000,     0.000,     0.650
    21.308e-9,  0.008192e-3,  0.000000e-3,     0.006,     0.000,     0.000,     0.000,     0.650
    21.309e-9,  0.008859e-3,  0.000000e-3,     0.006,     0.000,     0.000,     0.000,     0.650
    21.310e-9,  0.009572e-3,  0.000000e-3,     0.007,     0.000,     0.000,     0.000,     0.650
    21.311e-9,  0.010334e-3,  0.000000e-3,     0.008,     0.000,     0.000,     0.000,     0.650
    21.312e-9,  0.011146e-3,  0.000000e-3,     0.008,     0.000,     0.000,     0.000,     0.650
    21.313e-9,  0.012010e-3,  0.000000e-3,     0.009,     0.000,     0.000,     0.000,     0.650
    21.314e-9,  0.012928e-3,  0.000000e-3,     0.010,     0.000,     0.000,     0.000,     0.650
    21.315e-9,  0.013902e-3,  0.000000e-3,     0.011,     0.000,     0.000,     0.000,     0.650
    21.316e-9,  0.014933e-3,  0.000000e-3,     0.012,     0.000,     0.000,     0.000,     0.650
    21.317e-9,  0.016023e-3,  0.000000e-3,     0.013,     0.000,     0.000,     0.000,     0.650
    21.318e-9,  0.017173e-3,  0.000000e-3,     0.014,     0.000,     0.000,     0.000,     0.650
    21.319e-9,  0.018384e-3,  0.000000e-3,     0.015,     0.000,     0.000,     0.000,     0.650
    21.320e-9,  0.019657e-3,  0.000000e-3,     0.016,     0.000,     0.000,     0.000,     0.650
    21.321e-9,  0.020992e-3,  0.000000e-3,     0.017,     0.000,     0.000,     0.000,     0.650
    21.322e-9,  0.022391e-3,  0.000000e-3,     0.019,     0.000,     0.000,     0.000,     0.650
    21.323e-9,  0.023854e-3,  0.000000e-3,     0.020,     0.000,     0.000,     0.000,     0.650
    21.324e-9,  0.025379e-3,  0.000000e-3,     0.022,     0.000,     0.000,     0.000,     0.650
    21.325e-9,  0.026969e-3,  0.000000e-3,     0.024,     0.000,     0.000,     0.000,     0.650
    21.326e-9,  0.028621e-3,  0.000000e-3,     0.025,     0.000,     0.000,     0.000,     0.650
    21.327e-9,  0.030336e-3,  0.000000e-3,     0.027,     0.000,     0.000,     0.000,     0.650
    21.328e-9,  0.032112e-3,  0.000000e-3,     0.029,     0.000,     0.000,     0.000,     0.650
    21.329e-9,  0.033950e-3,  0.000000e-3,     0.032,     0.000,     0.000,     0.000,     0.650
    21.330e-9,  0.035847e-3,  0.000000e-3,     0.034,     0.000,     0.000,     0.000,     0.650
    21.331e-9,  0.037802e-3,  0.000000e-3,     0.036,     0.000,     0.000,     0.000,     0.650
    21.332e-9,  0.039815e-3,  0.000000e-3,     0.039,     0.000,     0.000,     0.000,     0.650
    21.333e-9,  0.041883e-3,  0.000000e-3,     0.042,     0.000,     0.000,     0.000,     0.650
    21.334e-9,  0.044004e-3,  0.000000e-3,     0.045,     0.000,     0.000,     0.000,     0.650
    21.335e-9,  0.046178e-3,  0.000000e-3,     0.048,     0.000,     0.000,     0.000,     0.650
    21.336e-9,  0.048401e-3,  0.000000e-3,     0.051,     0.000,     0.000,     0.000,     0.650
    21.337e-9,  0.050672e-3,  0.000000e-3,     0.054,     0.000,     0.000,     0.000,     0.650
    21.338e-9,  0.052989e-3,  0.000000e-3,     0.058,     0.000,     0.000,     0.000,     0.650
