Time(s),IDD(A),ISS(A),P1(V),P0(V),P3(V),P2(V),P4(V),P5(V),P6(V),P7(V),A0(V),B3(V),B2(V),B0(V),A2(V),B1(V),A1(V),A3(V)
  2820.250e-9,  4.580333e-3,  0.000000e-3,    -0.000,    -0.001,    -0.015,     0.001,     0.653,     0.646,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2820.300e-9,  5.885931e-3,  0.000000e-3,    -0.001,    -0.001,    -0.012,     0.001,     0.653,     0.622,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2820.350e-9,  5.763641e-3,  0.000000e-3,    -0.001,    -0.001,    -0.007,     0.001,     0.652,     0.584,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2820.400e-9,  5.970122e-3,  0.000000e-3,    -0.001,    -0.000,     0.002,    -0.000,     0.650,     0.534,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2820.450e-9,  5.428261e-3,  0.000000e-3,    -0.000,    -0.000,     0.026,    -0.000,     0.649,     0.474,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2820.500e-9,  5.907293e-3,  0.000000e-3,    -0.000,     0.000,     0.065,    -0.001,     0.648,     0.407,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2820.550e-9,  6.284026e-3,  0.000000e-3,     0.000,     0.000,     0.116,    -0.001,     0.647,     0.333,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2820.600e-9,  6.797549e-3,  0.000000e-3,     0.000,     0.000,     0.176,    -0.000,     0.646,     0.254,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2820.650e-9,  6.535523e-3,  0.000000e-3,     0.000,     0.000,     0.243,    -0.000,     0.640,     0.172,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2820.700e-9,  6.569927e-3,  0.000000e-3,     0.000,     0.000,     0.317,     0.000,     0.620,     0.086,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2820.750e-9,  6.314362e-3,  0.000000e-3,     0.000,    -0.000,     0.396,     0.000,     0.584,     0.003,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2820.800e-9,  6.962287e-3,  0.000000e-3,    -0.000,    -0.000,     0.479,     0.000,     0.536,    -0.061,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2820.850e-9,  6.993209e-3,  0.000000e-3,    -0.000,    -0.000,     0.565,     0.000,     0.478,    -0.097,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2820.900e-9,  6.852184e-3,  0.000000e-3,    -0.000,    -0.000,     0.654,     0.000,     0.412,    -0.106,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2820.950e-9,  6.215635e-3,  0.000000e-3,    -0.000,    -0.000,     0.714,     0.000,     0.340,    -0.094,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2821.000e-9,  6.266291e-3,  0.000000e-3,    -0.000,     0.000,     0.742,    -0.000,     0.262,    -0.066,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2821.050e-9,  6.417087e-3,  0.000000e-3,    -0.000,     0.000,     0.745,    -0.000,     0.180,    -0.032,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2821.100e-9,  7.169546e-3,  0.000000e-3,     0.000,     0.000,     0.729,    -0.000,     0.095,    -0.001,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2821.150e-9,  6.479235e-3,  0.000000e-3,     0.000,     0.000,     0.697,    -0.000,     0.006,     0.023,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2821.200e-9,  5.805016e-3,  0.000000e-3,     0.000,     0.000,     0.652,    -0.000,    -0.061,     0.040,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2821.250e-9,  5.409849e-3,  0.000000e-3,     0.000,     0.000,     0.619,    -0.000,    -0.100,     0.053,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2821.300e-9,  6.340242e-3,  0.000000e-3,     0.000,    -0.000,     0.616,     0.000,    -0.111,     0.062,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2821.350e-9,  6.044322e-3,  0.000000e-3,    -0.000,    -0.000,     0.631,     0.000,    -0.101,     0.071,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2821.400e-9,  6.366375e-3,  0.000000e-3,    -0.000,    -0.000,     0.661,     0.000,    -0.074,     0.081,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2821.450e-9,  6.049908e-3,  0.000000e-3,    -0.000,    -0.000,     0.666,     0.001,    -0.038,     0.095,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2821.500e-9,  6.550653e-3,  0.000000e-3,    -0.000,    -0.000,     0.655,     0.004,    -0.003,     0.115,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2821.550e-9,  6.607900e-3,  0.000000e-3,    -0.000,     0.000,     0.644,     0.015,     0.024,     0.143,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2821.600e-9,  6.926290e-3,  0.000000e-3,    -0.000,     0.000,     0.644,     0.046,     0.040,     0.182,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2821.650e-9,  6.977750e-3,  0.000000e-3,     0.000,     0.000,     0.649,     0.089,     0.044,     0.230,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2821.700e-9,  6.453037e-3,  0.000000e-3,     0.000,     0.000,     0.653,     0.144,     0.039,     0.278,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2821.750e-9,  5.577177e-3,  0.000000e-3,     0.000,     0.000,     0.652,     0.207,     0.027,     0.321,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2821.800e-9,  5.714203e-3,  0.000000e-3,     0.000,    -0.000,     0.650,     0.277,     0.012,     0.355,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2821.850e-9,  6.039336e-3,  0.000000e-3,     0.000,    -0.000,     0.649,     0.353,    -0.001,     0.381,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2821.900e-9,  6.066710e-3,  0.000000e-3,     0.000,    -0.000,     0.649,     0.434,    -0.011,     0.392,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2821.950e-9,  5.273806e-3,  0.000000e-3,    -0.000,    -0.000,     0.650,     0.518,    -0.017,     0.384,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2822.000e-9,  5.024294e-3,  0.000000e-3,    -0.000,    -0.000,     0.651,     0.605,    -0.017,     0.358,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2822.050e-9,  4.310886e-3,  0.000000e-3,    -0.000,     0.000,     0.650,     0.695,    -0.015,     0.317,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2822.100e-9,  4.466078e-3,  0.000000e-3,    -0.000,     0.000,     0.650,     0.736,    -0.010,     0.266,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2822.150e-9,  4.188365e-3,  0.000000e-3,    -0.000,     0.000,     0.650,     0.755,    -0.005,     0.205,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2822.200e-9,  4.402224e-3,  0.000000e-3,     0.000,     0.000,     0.650,     0.749,     0.000,     0.136,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2822.250e-9,  4.694960e-3,  0.000000e-3,     0.000,     0.000,     0.650,     0.726,     0.004,     0.064,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2822.300e-9,  5.079439e-3,  0.000000e-3,     0.000,     0.000,     0.650,     0.688,     0.007,    -0.003,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2822.350e-9,  4.685374e-3,  0.000000e-3,     0.000,    -0.000,     0.650,     0.638,     0.008,    -0.054,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2822.400e-9,  4.475794e-3,  0.000000e-3,     0.000,    -0.000,     0.649,     0.621,     0.010,    -0.081,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2822.450e-9,  3.614486e-3,  0.000000e-3,     0.000,    -0.000,     0.643,     0.625,     0.013,    -0.086,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2822.500e-9,  3.650742e-3,  0.000000e-3,    -0.000,    -0.000,     0.622,     0.647,     0.021,    -0.072,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2822.550e-9,  3.594458e-3,  0.000000e-3,    -0.000,     0.000,     0.585,     0.664,     0.040,    -0.046,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2822.600e-9,  4.268219e-3,  0.000000e-3,    -0.000,     0.000,     0.536,     0.656,     0.073,    -0.017,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2822.650e-9,  4.219058e-3,  0.000000e-3,    -0.000,     0.000,     0.477,     0.647,     0.120,     0.008,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2822.700e-9,  4.280147e-3,  0.000000e-3,     0.000,     0.000,     0.411,     0.645,     0.177,     0.026,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2822.750e-9,  3.867704e-3,  0.000000e-3,     0.000,     0.000,     0.338,     0.649,     0.242,     0.035,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2822.800e-9,  4.317689e-3,  0.000000e-3,     0.000,     0.000,     0.260,     0.652,     0.313,     0.035,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2822.850e-9,  4.255876e-3,  0.000000e-3,     0.000,     0.000,     0.178,     0.651,     0.390,     0.029,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2822.900e-9,  4.429133e-3,  0.000000e-3,     0.000,     0.000,     0.092,     0.650,     0.472,     0.019,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2822.950e-9,  4.545735e-3,  0.000000e-3,     0.000,     0.000,     0.004,     0.649,     0.557,     0.008,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2823.000e-9,  4.802437e-3,  0.000000e-3,     0.000,     0.000,    -0.063,     0.650,     0.645,    -0.002,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2823.050e-9,  4.518986e-3,  0.000000e-3,     0.000,     0.000,    -0.095,     0.650,     0.717,    -0.009,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2823.100e-9,  4.825314e-3,  0.000000e-3,     0.000,     0.000,    -0.103,     0.650,     0.750,    -0.013,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2823.150e-9,  4.456377e-3,  0.000000e-3,     0.000,     0.000,    -0.090,     0.650,     0.759,    -0.013,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2823.200e-9,  4.995362e-3,  0.000000e-3,     0.000,     0.000,    -0.060,     0.650,     0.747,    -0.011,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2823.250e-9,  5.390751e-3,  0.000000e-3,     0.000,     0.000,    -0.023,     0.650,     0.719,    -0.007,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2823.300e-9,  5.973550e-3,  0.000000e-3,     0.000,     0.000,     0.009,     0.650,     0.676,    -0.003,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2823.350e-9,  5.755092e-3,  0.000000e-3,     0.000,     0.000,     0.032,     0.650,     0.630,     0.001,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2823.400e-9,  5.748504e-3,  0.000000e-3,     0.000,     0.000,     0.047,     0.650,     0.605,     0.004,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2823.450e-9,  5.285294e-3,  0.000000e-3,     0.000,     0.000,     0.057,     0.650,     0.601,     0.005,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2823.500e-9,  4.810548e-3,  0.000000e-3,     0.000,     0.000,     0.065,     0.650,     0.616,     0.005,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2823.550e-9,  4.339716e-3,  0.000000e-3,     0.000,     0.000,     0.074,     0.650,     0.643,     0.004,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2823.600e-9,  4.304977e-3,  0.000000e-3,     0.000,     0.000,     0.092,     0.650,     0.666,     0.003,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2823.650e-9,  3.893601e-3,  0.000000e-3,     0.000,     0.000,     0.126,     0.650,     0.671,     0.001,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2823.700e-9,  4.031069e-3,  0.000000e-3,     0.000,     0.000,     0.172,     0.650,     0.662,    -0.001,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2823.750e-9,  4.350629e-3,  0.000000e-3,     0.000,     0.000,     0.229,     0.650,     0.651,    -0.002,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2823.800e-9,  4.888724e-3,  0.000000e-3,     0.000,     0.000,     0.294,     0.650,     0.643,    -0.002,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2823.850e-9,  4.807962e-3,  0.000000e-3,     0.000,     0.000,     0.366,     0.650,     0.638,    -0.002,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2823.900e-9,  5.158319e-3,  0.000000e-3,     0.000,     0.000,     0.443,     0.650,     0.636,    -0.002,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2823.950e-9,  4.492787e-3,  0.000000e-3,     0.000,     0.000,     0.525,     0.650,     0.635,    -0.001,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2824.000e-9,  4.195567e-3,  0.000000e-3,     0.000,     0.000,     0.610,     0.650,     0.634,    -0.000,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2824.050e-9,  3.506600e-3,  0.000000e-3,     0.000,     0.000,     0.698,     0.650,     0.628,     0.000,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
  2824.100e-9,  3.532078e-3,  0.000000e-3,     0.000,     0.000,     0.738,     0.650,     0.610,     0.001,     0.650,     0.650,     0.000,     0.650,     0.650,     0.650,     0.650,     0.000,     0.000,     0.650
